osmid,x,y,nearest_pharmacy_m,accessibility_band
3273259901,10.8973143,48.3963148,1534.7197263017963,> 1500 m
3273259904,10.8958252,48.3984245,1572.281252106291,> 1500 m
3273259905,10.8957021,48.3985937,1593.175489689184,> 1500 m
3322013168,10.8216775,48.3416618,4265.268919761213,> 1500 m
3322013228,10.8166924,48.3395353,4581.728445541531,> 1500 m
3332990959,10.878789,48.3250002,2082.452657832132,> 1500 m
3332990965,10.8812371,48.3247719,1931.602971133521,> 1500 m
3332990969,10.8815312,48.325199,1983.8355068021276,> 1500 m
3332991201,10.880268,48.3245517,1947.4388718263049,> 1500 m
3332991206,10.8788228,48.325055,2075.8666399454364,> 1500 m
3332991230,10.8804444,48.324501,1961.6472765377616,> 1500 m
3332991259,10.8821311,48.3250531,2031.0624372325244,> 1500 m
3332991260,10.8810953,48.3245816,1907.9878019348548,> 1500 m
3332991264,10.8788594,48.3251138,2082.9427501973737,> 1500 m
3332991271,10.8818534,48.3246166,1980.331326679075,> 1500 m
3350386853,10.9311937,48.3960038,1697.3182793793778,> 1500 m
3350386856,10.9312737,48.3958723,1712.6250394489273,> 1500 m
3350386859,10.9319344,48.3957809,1660.8167820787485,> 1500 m
3350386860,10.9317618,48.3961267,1653.2047194232473,> 1500 m
3350386861,10.9318319,48.3959883,1669.4410985600553,> 1500 m
3350388503,10.9318433,48.3963779,1624.631745013318,> 1500 m
3350388505,10.9320311,48.3959753,1671.496948415798,> 1500 m
3350388506,10.9318576,48.3959376,1675.3894420102615,> 1500 m
3350388518,10.9312066,48.3964738,1557.8760007795515,> 1500 m
3350388519,10.9310972,48.3966912,1532.388521059679,> 1500 m
3365617906,10.7940088,48.3213594,5884.33344430445,> 1500 m
3365617921,10.7940756,48.3183737,5934.875812504313,> 1500 m
3365617922,10.7943819,48.3213084,5856.124890656928,> 1500 m
3365617930,10.7936012,48.3186417,5980.906396140514,> 1500 m
3401440840,10.9193711,48.4183953,2537.207564764188,> 1500 m
3401440864,10.9191885,48.420355,2763.117013036741,> 1500 m
3401442085,10.9190326,48.4184002,2562.588713410632,> 1500 m
3401442092,10.9186874,48.4189085,2627.809250766017,> 1500 m
3401442102,10.9187568,48.4183648,2583.3195185573563,> 1500 m
3401442105,10.9188499,48.4185203,2582.492684043628,> 1500 m
3401442124,10.9197855,48.4205939,2743.047109113193,> 1500 m
3402681070,10.934244,48.3680031,1699.4996181461372,> 1500 m
3402681071,10.9343411,48.368042,1703.6707690375322,> 1500 m
3402681072,10.9344142,48.3680751,1710.2058062771996,> 1500 m
3402681074,10.9343901,48.3681032,1713.801985118633,> 1500 m
3402681075,10.9345074,48.3681123,1718.2419121336743,> 1500 m
3402681076,10.9345412,48.3681237,1717.2222531622806,> 1500 m
3402681077,10.9344793,48.3681402,1721.9746645515484,> 1500 m
3402681079,10.9340082,48.3684848,1672.7296219255334,> 1500 m
3402681083,10.9341076,48.3685532,1660.0193821375033,> 1500 m
3424382805,10.8234161,48.3316057,3699.071213263583,> 1500 m
3424382882,10.8478919,48.3399097,1989.3565639575336,> 1500 m
3424382895,10.8530373,48.3400749,1557.6202053881238,> 1500 m
3424382939,10.8199547,48.330873,3983.5527962712094,> 1500 m
3424382953,10.8217068,48.3294379,4003.074726797284,> 1500 m
3424382972,10.8229114,48.3264375,4283.227844741081,> 1500 m
3447470522,10.8269192,48.3346042,3273.137721471619,> 1500 m
3465174553,10.9332717,48.3960752,1764.8339885360244,> 1500 m
3465174555,10.9331949,48.39623,1761.9686075841687,> 1500 m
3465174556,10.9335502,48.3962984,1789.2810340487863,> 1500 m
3465174558,10.9337462,48.3963413,1804.5178268919608,> 1500 m
3465174559,10.9339568,48.3963873,1820.8862670354872,> 1500 m
3465174561,10.9314978,48.3964569,1630.1765262559145,> 1500 m
3465174563,10.9334555,48.3964893,1811.6299974580215,> 1500 m
3465174565,10.9317783,48.3965173,1608.405264817341,> 1500 m
3465174566,10.9336515,48.3965321,1826.856227372312,> 1500 m
3465174567,10.9338621,48.3965782,1843.2352266226465,> 1500 m
3465174568,10.9340733,48.3966244,1859.6526823941615,> 1500 m
3471229184,10.9481369,48.3819485,1640.7869743446884,> 1500 m
3471229603,10.9475056,48.3818588,1688.6385885400086,> 1500 m
3482563038,10.82698,48.3397055,4106.706458726335,> 1500 m
3488805815,10.8373862,48.3834544,1500.0953777781256,> 1500 m
3508678986,10.9460601,48.3729354,1740.5929146743097,> 1500 m
3513833647,10.8974095,48.4324792,4681.078044812381,> 1500 m
3514953398,10.8704252,48.4038049,1913.771610580164,> 1500 m
3525124891,10.8455875,48.3079099,1866.393735633396,> 1500 m
3525124892,10.8456797,48.3081667,1837.0093669011296,> 1500 m
3542256446,10.9199832,48.4238063,3128.222026204445,> 1500 m
3542256447,10.9197995,48.4237965,3141.8211231670493,> 1500 m
3564366892,10.8322385,48.3340751,3104.754289521089,> 1500 m
3564515721,10.8685841,48.3980049,1571.6234404245097,> 1500 m
3564515738,10.8688909,48.3982467,1536.4160273748707,> 1500 m
3564515759,10.8690241,48.3986064,1506.0121063201302,> 1500 m
3578505362,10.8903599,48.4172595,3251.6569602656245,> 1500 m
3578505371,10.8902713,48.418839,3436.145307229084,> 1500 m
3578505372,10.8901271,48.4177055,3309.146627465576,> 1500 m
3578505377,10.8904772,48.4175546,3285.6639480288227,> 1500 m
3596975056,10.8583126,48.3259051,1560.525086146683,> 1500 m
3596979222,10.8620248,48.3271007,1501.7161420372715,> 1500 m
3596979236,10.8616845,48.3276645,1569.2677195247827,> 1500 m
3596979239,10.8649152,48.3280528,1595.7593610563383,> 1500 m
3597028250,10.8454397,48.3115184,1639.406310658935,> 1500 m
3597028254,10.8452451,48.3121742,1564.8883156448678,> 1500 m
3623468582,10.9161733,48.3462939,2085.963825123843,> 1500 m
3644938316,10.9322979,48.4022533,2063.8137816411186,> 1500 m
3645200244,10.7772386,48.3127575,7010.888871083542,> 1500 m
3645629499,10.885026,48.32232,1951.6985100092008,> 1500 m
3739330704,10.8671151,48.4009039,1659.4728403572335,> 1500 m
3739330705,10.8671666,48.4007521,1642.1314101757564,> 1500 m
3755538511,10.8475376,48.3312699,2069.5342185107806,> 1500 m
3755538512,10.8481235,48.3311539,2024.3416704235492,> 1500 m
3775244283,10.8444557,48.3084067,1983.9615863889032,> 1500 m
3788045074,10.8233437,48.3316251,3703.205638222313,> 1500 m
3791184092,10.881074,48.3266516,2130.0156048551216,> 1500 m
3791345121,10.9322183,48.4035281,2235.549060464263,> 1500 m
3793336016,10.9282213,48.3996865,1547.0628009272189,> 1500 m
3793336019,10.9277993,48.3998233,1514.9589480675736,> 1500 m
3793336021,10.9296119,48.3998318,1678.2775604762676,> 1500 m
3793336023,10.9297291,48.3998575,1669.1654913000234,> 1500 m
3793336024,10.9298496,48.399884,1678.5367896629805,> 1500 m
3802128691,10.829046,48.336624,3338.6909723306885,> 1500 m
3802128695,10.8297066,48.3363731,3396.538085205468,> 1500 m
3802128698,10.8267905,48.3349919,3354.2804557525915,> 1500 m
3802128705,10.8276137,48.3351711,3208.567495801729,> 1500 m
3802128706,10.8271518,48.3353437,3247.735187687549,> 1500 m
3802128707,10.8281548,48.3357194,3218.452144363658,> 1500 m
3802128709,10.8288842,48.3371257,3418.3158310425165,> 1500 m
3802128710,10.8293397,48.3369219,3378.2961016269223,> 1500 m
3802128711,10.8291781,48.3369942,3392.694500255509,> 1500 m
3802128712,10.8295302,48.3374213,3446.849705179336,> 1500 m
3802128713,10.8291986,48.3374632,3461.145843516809,> 1500 m
3802128714,10.8294684,48.3373463,3437.3409595032176,> 1500 m
3802128715,10.8293548,48.3372086,3419.8780909402467,> 1500 m
3802128716,10.8290652,48.33732,3443.728012337909,> 1500 m
3802128740,10.8291218,48.3377059,3488.7234804406344,> 1500 m
3805614924,10.8277172,48.3130066,2715.335265324711,> 1500 m
3805620539,10.8374662,48.3140924,1956.5414504418968,> 1500 m
3809864826,10.8528331,48.301995,1640.8165669605046,> 1500 m
3821688132,10.9419077,48.3945566,2083.899292922913,> 1500 m
3821688134,10.9419944,48.3945821,2088.988497089755,> 1500 m
3833528563,10.9279037,48.3952472,1606.540595123397,> 1500 m
3833528576,10.9281052,48.3954758,1648.458734970994,> 1500 m
3869845076,10.9457052,48.31665,3566.8062998370538,> 1500 m
3869981866,10.8452133,48.3222575,2116.871128245777,> 1500 m
3871031806,10.8974994,48.4044283,1823.521673238686,> 1500 m
3871031807,10.8974678,48.4042426,1802.7414039488328,> 1500 m
3875983200,10.8926689,48.4022575,2078.7480371026168,> 1500 m
3875985380,10.8934492,48.4018725,1994.0040316602615,> 1500 m
3875985382,10.893552,48.4018961,2002.033901157997,> 1500 m
3875985473,10.8937754,48.4013446,1930.5216824000847,> 1500 m
3875985475,10.893889,48.4013788,1939.729962204956,> 1500 m
3875985487,10.8950329,48.3997496,1739.9593943992306,> 1500 m
3875985540,10.8964251,48.3988377,1624.4206259549085,> 1500 m
3875985541,10.8958933,48.3986773,1581.297795319856,> 1500 m
3875985542,10.8958133,48.3986525,1587.816042577396,> 1500 m
3875991714,10.8939098,48.4013487,1918.807479437113,> 1500 m
3875991716,10.8939974,48.4013707,1911.89332893462,> 1500 m
3875992288,10.8939459,48.4010955,1900.0955678883315,> 1500 m
3875992289,10.8940619,48.4011295,1909.456528945802,> 1500 m
3875999760,10.8953431,48.3993126,1686.5706485500452,> 1500 m
3875999761,10.8952245,48.3992774,1676.9798169192995,> 1500 m
3875999867,10.8949731,48.399974,1740.6871308416298,> 1500 m
3875999868,10.8948913,48.3999502,1747.280473978583,> 1500 m
3875999870,10.8947099,48.4000127,1767.1368222941949,> 1500 m
3875999871,10.8948229,48.4000458,1776.2549231613618,> 1500 m
3876001231,10.8953288,48.399472,1678.998861049051,> 1500 m
3876001232,10.8952453,48.3994469,1685.765727636933,> 1500 m
3876001234,10.8951769,48.3995446,1714.7079693128246,> 1500 m
3876001235,10.8950626,48.3995093,1705.4014002263718,> 1500 m
3876001462,10.8953818,48.3990543,1649.588614652909,> 1500 m
3876001463,10.8955048,48.399092,1659.5902191306575,> 1500 m
3876003428,10.8955356,48.3988372,1622.9111383415918,> 1500 m
3876003429,10.8956576,48.3988744,1632.8224650904594,> 1500 m
3876005745,10.896591,48.3973376,1536.491243975693,> 1500 m
3876009559,10.896715,48.397161,1558.157457889066,> 1500 m
3876009560,10.897074,48.3966499,1575.9906430742903,> 1500 m
3876009564,10.8971906,48.3964838,1555.6134303161,> 1500 m
3876009757,10.8969578,48.3970366,1588.5450563904208,> 1500 m
3876009758,10.8968294,48.3969981,1578.1435035905213,> 1500 m
3876010401,10.89744,48.3961372,1512.8995168969725,> 1500 m
3876010556,10.8958522,48.4017794,1807.1257856479824,> 1500 m
3876010557,10.8974322,48.3963507,1544.296048460436,> 1500 m
3876019903,10.8959205,48.4014595,1771.1969184132854,> 1500 m
3876019919,10.8944158,48.4032996,1973.8540729771487,> 1500 m
3876019920,10.8943897,48.4034703,1992.932611017264,> 1500 m
3876020084,10.896638,48.3997858,1577.4655943383066,> 1500 m
3876023966,10.8943676,48.4036542,2013.446362137315,> 1500 m
3877153178,10.7707403,48.3136752,7407.241137606612,> 1500 m
3877153438,10.7855967,48.3150424,5975.036674112287,> 1500 m
3877153439,10.8050054,48.3145547,4525.570092126399,> 1500 m
3877153450,10.8019463,48.3126384,4918.74206788605,> 1500 m
3883939614,10.8949182,48.3997154,1730.676849483379,> 1500 m
3883939615,10.8965904,48.3997742,1581.2089420279576,> 1500 m
3883939618,10.8958823,48.4014553,1774.055374509387,> 1500 m
3883939619,10.895813,48.4017758,1810.0471929113885,> 1500 m
3883939622,10.8926537,48.4022912,2082.659707041313,> 1500 m
3883939624,10.8943642,48.4032978,1977.668467859467,> 1500 m
3883939625,10.8943376,48.4034705,1996.7787126405813,> 1500 m
3883939626,10.8944261,48.4036503,2017.7865533938536,> 1500 m
3883939628,10.8948692,48.4061693,2203.0896611952,> 1500 m
3894302097,10.9490409,48.3195796,3284.0498340232257,> 1500 m
3897093909,10.8700077,48.4042972,1957.497069523391,> 1500 m
3902115593,10.8540808,48.3400888,1545.5093522478087,> 1500 m
3919338459,10.9459273,48.3166172,3569.657884800269,> 1500 m
3919338460,10.9457973,48.316636,3559.8201989367312,> 1500 m
3919338464,10.945942,48.3169207,3596.5114418717167,> 1500 m
3923709337,10.8916382,48.4305261,4488.925712976191,> 1500 m
3923709345,10.8927456,48.432526,4736.837922413657,> 1500 m
3925161430,10.8773948,48.3316972,1506.482203011737,> 1500 m
3925161431,10.8782176,48.331717,1567.4505539336203,> 1500 m
3931099082,10.8168997,48.3241375,4637.354568502575,> 1500 m
3935805421,10.8104206,48.3048387,4656.283355525541,> 1500 m
3935805422,10.8103492,48.3047631,4666.210868025605,> 1500 m
3997454622,10.9550269,48.3797817,1999.897953643137,> 1500 m
3997454625,10.9554293,48.3799191,2037.6564567112125,> 1500 m
3997454626,10.9545942,48.3807626,1886.1378624511735,> 1500 m
3997454627,10.9549744,48.3808263,1915.0964562680651,> 1500 m
3997462724,10.956991,48.3785204,2278.683797544836,> 1500 m
3997464785,10.9569575,48.3780964,2326.056178158209,> 1500 m
3997464787,10.957299,48.378046,2351.8935084039767,> 1500 m
4030490140,10.901665,48.4228754,3845.254730752637,> 1500 m
4030490149,10.8987719,48.4180732,2750.4977092968966,> 1500 m
4030490151,10.9020154,48.4185173,2994.9047374949128,> 1500 m
4035414852,10.8182839,48.3131649,3544.432439047103,> 1500 m
4049176496,10.8465608,48.3457809,2496.701555088986,> 1500 m
4049176507,10.8444916,48.3460295,2652.1016927415567,> 1500 m
4049181937,10.9498717,48.3109231,4365.213609465084,> 1500 m
4055528614,10.9002827,48.4118686,2024.351711546604,> 1500 m
4055528624,10.8977504,48.4130353,2176.515550549748,> 1500 m
4055528627,10.9004199,48.4126897,1975.6961223420096,> 1500 m
4055528643,10.9039586,48.4115558,1750.8080657294652,> 1500 m
4059859503,10.9359855,48.3670541,1873.169735708276,> 1500 m
4064077265,10.8228246,48.3264465,4284.227453175353,> 1500 m
4128517337,10.8919985,48.4393553,5557.048591084084,> 1500 m
4128517373,10.8910729,48.4424683,5902.216186601893,> 1500 m
4141460160,10.8949432,48.38951,2014.4302602953464,> 1500 m
4145059479,10.8169973,48.3243475,4662.658737461223,> 1500 m
4149777220,10.8984037,48.3860443,1516.1724849398124,> 1500 m
4149952993,10.8340932,48.2976633,3530.1334493666423,> 1500 m
4150027094,10.8452543,48.3311536,2178.67163143098,> 1500 m
4150037903,10.8491941,48.332236,1948.1330915906688,> 1500 m
4150037906,10.8488523,48.3322461,1929.4908829855683,> 1500 m
4167187089,10.7933469,48.309352,5455.3157065983805,> 1500 m
4172984024,10.9468626,48.2974938,6211.19340578572,> 1500 m
4172984032,10.9473371,48.2986101,6031.162203745367,> 1500 m
4222500989,10.9468996,48.3264889,3235.000461890672,> 1500 m
4353225558,10.8975605,48.421005,3096.847597339457,> 1500 m
4359106874,10.9219882,48.3218226,2283.9147929700944,> 1500 m
4381081709,10.9177856,48.3487527,1536.6084181246065,> 1500 m
4381081710,10.9178071,48.3487553,1534.9934862506875,> 1500 m
4381081719,10.9174987,48.3497637,1568.7855201127124,> 1500 m
4381081722,10.9162331,48.3498547,1626.1806129593929,> 1500 m
4381081725,10.9160713,48.3499371,1612.3930077214748,> 1500 m
4391093413,10.8340799,48.3860816,1828.262365145536,> 1500 m
4391093416,10.8340719,48.3861394,1824.0399977931684,> 1500 m
4444466528,10.9325901,48.3665551,1928.2292218124023,> 1500 m
4444466529,10.9324519,48.3667396,1905.3138068057608,> 1500 m
4444466530,10.9335382,48.3669044,1857.115691838528,> 1500 m
4444466532,10.9322414,48.3669899,1873.432136840123,> 1500 m
4444466533,10.9333277,48.3671049,1829.9336766919707,> 1500 m
4444466534,10.9320805,48.3671556,1895.358442868029,> 1500 m
4444466535,10.9319757,48.3672853,1940.8892623297456,> 1500 m
4444466536,10.9332793,48.3673106,1801.3463147524217,> 1500 m
4444466537,10.9346882,48.3673142,1942.436118968948,> 1500 m
4444466538,10.933101,48.3673383,1799.046524380447,> 1500 m
4444466542,10.9331748,48.3674274,1787.3747076432069,> 1500 m
4444466545,10.9334509,48.3675408,1763.3954455247615,> 1500 m
4444466547,10.9336394,48.3676183,1747.0196292672697,> 1500 m
4444466550,10.9341682,48.3676886,1723.3805833031806,> 1500 m
4444466551,10.9343489,48.3677632,1739.0967319490703,> 1500 m
4444466552,10.9340105,48.3677708,1714.784953306795,> 1500 m
4444466554,10.9340716,48.3677959,1709.4781557711103,> 1500 m
4444466561,10.9330522,48.3681739,1791.000135390507,> 1500 m
4444466562,10.9329454,48.36829,1775.8705177314216,> 1500 m
4444466564,10.9328418,48.3684066,1760.8149681139482,> 1500 m
4444466567,10.9327471,48.3685131,1747.060775117581,> 1500 m
4444466570,10.9332115,48.3687001,1706.9449594654316,> 1500 m
4461111083,10.8602395,48.2981689,2423.132298511824,> 1500 m
4462060408,10.9488244,48.3274058,2193.7527133600224,> 1500 m
4466982869,10.8670382,48.3972525,1587.166462340716,> 1500 m
4491289835,10.9455069,48.387192,1701.3823717251569,> 1500 m
4491294132,10.943337,48.3893411,1553.2541240545888,> 1500 m
4519536593,10.9308995,48.3098727,2159.489381683052,> 1500 m
4519536596,10.9303339,48.3103938,2087.271331104278,> 1500 m
4578968500,10.833002,48.3402881,3474.022151075445,> 1500 m
4582161518,10.8950743,48.4150236,2680.6711271232907,> 1500 m
4584493254,10.9458836,48.3928048,2166.718510209688,> 1500 m
4584493285,10.9448288,48.3870504,1646.1443097143292,> 1500 m
4584493332,10.9403805,48.3908952,1566.9176494368596,> 1500 m
4585837957,10.8479417,48.3306822,2078.5027670556947,> 1500 m
4585837968,10.8478869,48.3304946,2099.83378182346,> 1500 m
4585837974,10.8478614,48.3303159,2119.8106816135346,> 1500 m
4589307759,10.8924822,48.4188583,3311.4962808991154,> 1500 m
4589307760,10.8925923,48.4189894,3329.1862516136302,> 1500 m
4589351452,10.8912794,48.4220899,3699.4238583327215,> 1500 m
4589351453,10.8911788,48.4220887,3698.659481216303,> 1500 m
4589351455,10.891287,48.4220893,3698.7654719307775,> 1500 m
4589351456,10.8909438,48.4221477,3717.540394877202,> 1500 m
4676520312,10.8961481,48.4049706,1974.1495004860656,> 1500 m
4676520314,10.8961179,48.4048213,1957.3973095883932,> 1500 m
4676520316,10.8960897,48.4046676,1940.180315529412,> 1500 m
4676520318,10.8960622,48.4045215,1923.8083721709552,> 1500 m
4676520320,10.8970722,48.4047387,1884.658682580992,> 1500 m
4676520323,10.8970436,48.4045817,1867.0738597939476,> 1500 m
4676520326,10.8970171,48.4044361,1850.766102568376,> 1500 m
4676520358,10.8978927,48.403907,1728.203680308989,> 1500 m
4676560513,10.9475535,48.3768752,1617.7466429188369,> 1500 m
4732435878,10.946937,48.3659468,1718.7673904330725,> 1500 m
4732435879,10.9471979,48.3659654,1738.1519562864123,> 1500 m
4732435880,10.9476566,48.3656643,1730.7649463717446,> 1500 m
4732435887,10.9467633,48.3652531,1630.031681645544,> 1500 m
4732435888,10.9467563,48.3657306,1687.9411117394336,> 1500 m
4732435889,10.9466582,48.365568,1666.5170515165996,> 1500 m
4732435890,10.9468646,48.3655769,1668.9559049869476,> 1500 m
4740295645,10.8890047,48.3257715,1564.409966648347,> 1500 m
4741745562,10.9433608,48.3890701,1520.4959002711407,> 1500 m
4751528572,10.8909824,48.4445876,6194.912390594364,> 1500 m
4751528585,10.8914597,48.4434729,6055.760469346446,> 1500 m
4751528827,10.8939827,48.4493677,6847.218932581109,> 1500 m
4751528833,10.8916586,48.4514443,7025.225738146026,> 1500 m
4751528843,10.8931767,48.447647,6642.453845366797,> 1500 m
4769901563,10.8120785,48.3235303,4672.833714471988,> 1500 m
4777039741,10.9260367,48.3661862,1507.8870834596598,> 1500 m
4777039745,10.926597,48.3664895,1522.8149098849246,> 1500 m
4777039746,10.9266832,48.3664026,1534.3873505761983,> 1500 m
4777039750,10.9263074,48.3665868,1551.6544668992235,> 1500 m
4777039753,10.9265296,48.3668817,1544.0908563613702,> 1500 m
4777039755,10.9259341,48.3673437,1513.708953749094,> 1500 m
4777039756,10.9260115,48.3673973,1505.449723765962,> 1500 m
4828481143,10.9152249,48.3463981,2050.9738058790194,> 1500 m
